mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_estimators,param_min_samples_leaf,param_max_features,param_max_depth,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score,model
180.66691217422485,4.263473126355357,2.5480136394500734,0.11961193669944098,500,6,0.06,28,"{'n_estimators': 500, 'min_samples_leaf': 6, 'max_features': 0.06, 'max_depth': 28}",0.7253415774777425,0.724004867770293,0.7291694532401246,0.7366118734033928,0.7305491053900948,0.7291353754563297,0.004441009511186043,14,0.9997115197456534,0.9996823777766419,0.9997086430825181,0.9997390076588276,0.9997251611978903,0.9997133418923063,1.8881753342012637e-05,RF
104.26933007240295,1.3877777272224368,3.4539256572723387,0.14157445087643478,900,12,0.02,,"{'n_estimators': 900, 'min_samples_leaf': 12, 'max_features': 0.02, 'max_depth': None}",0.7253968624599982,0.7249211383485776,0.7273997929828319,0.73569161580469,0.7286961079752599,0.7284211035142715,0.003882649655473485,22,0.9779460252799125,0.9781248146122333,0.9777337092174373,0.9778925643115405,0.9778877703743607,0.9779169767590968,0.00012575878664247776,RF
241.48246936798097,6.212176559262239,4.420458173751831,0.20609076999745707,900,6,0.04,,"{'n_estimators': 900, 'min_samples_leaf': 6, 'max_features': 0.04, 'max_depth': None}",0.7275540983740282,0.7241527566272896,0.7299110642008168,0.7384273629785998,0.7310125790973847,0.7302115722556237,0.004732917673165241,3,0.9997645417622313,0.9997348797195885,0.9997494113055341,0.9997886958425946,0.9997798115718837,0.9997634680403664,1.9593824462862e-05,RF
88.23854198455811,2.0148729830957826,3.0407364845275877,0.1238523169290893,700,8,0.02,,"{'n_estimators': 700, 'min_samples_leaf': 8, 'max_features': 0.02, 'max_depth': None}",0.7253684960231419,0.7235096888919704,0.7274553306920799,0.7363046517675491,0.7290219509583467,0.7283320236666175,0.004401018015133661,24,0.9959608035290565,0.9957720002299542,0.9961719602219207,0.9960389281465168,0.9959683600146124,0.9959824104284122,0.00012966117423633553,RF
27.438388681411745,0.3082349585799116,2.1712441444396973,0.2704959140769667,500,8,0.01,28,"{'n_estimators': 500, 'min_samples_leaf': 8, 'max_features': 0.01, 'max_depth': 28}",0.7123205468543284,0.7102711074789202,0.7111526165236413,0.7210449573983142,0.7116993458053529,0.7132977148121113,0.0039316970128808896,47,0.9870078481405392,0.986614339781184,0.9852891670785892,0.986688973791529,0.9866569356072649,0.9864514528798212,0.0005976044590373836,RF
27.475418186187746,0.28132643391523,2.1715243816375733,0.330176932438281,500,6,0.01,20,"{'n_estimators': 500, 'min_samples_leaf': 6, 'max_features': 0.01, 'max_depth': 20}",0.7110364098817572,0.7133378231563728,0.7085710614473866,0.7209593563091795,0.7132608875223717,0.7134331076634135,0.004148898920328986,46,0.9908172702176394,0.9909106591257691,0.9896223177978838,0.9907057641709215,0.9900615857135829,0.9904235194051594,0.0004989843544889385,RF
62.405469226837155,0.5752957814269775,4.949567127227783,0.5120081309970589,1100,6,0.01,,"{'n_estimators': 1100, 'min_samples_leaf': 6, 'max_features': 0.01, 'max_depth': None}",0.7160747050813343,0.7150532482476181,0.7128521968804654,0.7252659252800595,0.7175639076275119,0.7173619966233978,0.00423883447568945,36,0.9970488727722716,0.9969469944269266,0.9967932460677862,0.9971707370732588,0.9971218200492878,0.9970163340779064,0.00013461247283997132,RF
49.35950179100037,0.6989073185243703,3.0460102558135986,0.16967523589384909,1100,12,0.01,16,"{'n_estimators': 1100, 'min_samples_leaf': 12, 'max_features': 0.01, 'max_depth': 16}",0.7121460453444937,0.7112123388902115,0.7083328183398855,0.7193502720287173,0.7120495005583345,0.7126181950323286,0.0036389032497784967,48,0.925571080999811,0.9264699836571961,0.9227750765232701,0.9243093811525487,0.9229368785949749,0.9244124801855602,0.0014453232580017212,RF
138.5994969367981,3.4284348602526147,2.9618606090545656,0.39557754799828976,500,4,0.04,20,"{'n_estimators': 500, 'min_samples_leaf': 4, 'max_features': 0.04, 'max_depth': 20}",0.725271956330778,0.7211902687419098,0.7282181532640896,0.7376919523350618,0.7304560598412189,0.7285656781026116,0.005517761581386275,19,0.9999776432073094,0.9999712774040882,0.9999778288371955,0.9999773610427406,0.9999826355208183,0.9999773492024303,3.6091141787650205e-06,RF
56.81830410957336,0.8367923022136876,1.9512785911560058,0.024498191013077694,500,8,0.02,16,"{'n_estimators': 500, 'min_samples_leaf': 8, 'max_features': 0.02, 'max_depth': 16}",0.7241241454763843,0.7215269952734501,0.7239697734538724,0.7318896588295882,0.7284995946338702,0.726002033533433,0.0037036321386562316,34,0.9746187420515096,0.9742000547352002,0.9742704407694466,0.9738170574428648,0.9734083478494073,0.9740629285696857,0.0004146618032227662,RF
