mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_subsample,param_reg_lambda,param_reg_alpha,param_n_estimators,param_min_child_weight,param_max_depth,param_learning_rate,param_gamma,param_colsample_bytree,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score,model
37.923831129074095,0.3060872482098196,0.7618279457092285,0.052142098565250365,0.8,4.0,0.0,950,3,5,0.06,0.0,0.9,"{'subsample': 0.8, 'reg_lambda': 4.0, 'reg_alpha': 0.0, 'n_estimators': 950, 'min_child_weight': 3, 'max_depth': 5, 'learning_rate': 0.06, 'gamma': 0.0, 'colsample_bytree': 0.9}",0.7403243480792241,0.742712410520053,0.7453110101519995,0.7552358415043927,0.7483883050596831,0.7463943830630704,0.005171519228917165,134,0.9331367488999104,0.9316747441664757,0.9335582460180749,0.9322920577169131,0.9317865509986456,0.9324896695600039,0.0007427108276780181,XGB
22.80855474472046,0.7070461136404085,0.6412143707275391,0.04426436541447084,0.8,1.0,0.0,650,1,4,0.06,0.1,0.7,"{'subsample': 0.8, 'reg_lambda': 1.0, 'reg_alpha': 0.0, 'n_estimators': 650, 'min_child_weight': 1, 'max_depth': 4, 'learning_rate': 0.06, 'gamma': 0.1, 'colsample_bytree': 0.7}",0.74465990610118,0.743793679545933,0.7497227397651427,0.7588732249297621,0.7504617604617605,0.7495022621607557,0.005381830882882434,25,0.8393517798436541,0.83874058242893,0.8385497479645843,0.8368907015463729,0.8384916758079906,0.8384048975183063,0.000816158325576991,XGB
22.46772403717041,0.3589204532924501,0.6227080821990967,0.023499498972134516,0.8,2.0,0.05,500,1,5,0.05,0.0,0.8,"{'subsample': 0.8, 'reg_lambda': 2.0, 'reg_alpha': 0.05, 'n_estimators': 500, 'min_child_weight': 1, 'max_depth': 5, 'learning_rate': 0.05, 'gamma': 0.0, 'colsample_bytree': 0.8}",0.7420477569663206,0.7415043082418162,0.7471237972863414,0.7564604245381631,0.7474995283475849,0.7469271630760452,0.005375226500503276,116,0.8630190828781946,0.8626905174388464,0.863265409875893,0.8617670890922824,0.8634244032689018,0.8628333005108237,0.0005878485955899153,XGB
33.53353862762451,0.49945529829664775,0.7189456939697265,0.0461748432038339,0.8,1.0,0.0,800,1,5,0.04,0.1,0.8,"{'subsample': 0.8, 'reg_lambda': 1.0, 'reg_alpha': 0.0, 'n_estimators': 800, 'min_child_weight': 1, 'max_depth': 5, 'learning_rate': 0.04, 'gamma': 0.1, 'colsample_bytree': 0.8}",0.7437582062052345,0.7420386107787361,0.7485923240481545,0.7575104706836155,0.749866713576961,0.7483532650585403,0.005425707603937543,66,0.8879969472442663,0.8871558173741048,0.8880917172849159,0.8867421780815736,0.8878661874598965,0.8875705694889513,0.0005289677950119017,XGB
30.989580821990966,0.33356812884793613,0.7272307395935058,0.03204164225876146,0.8,2.0,0.05,950,5,4,0.05,0.3,0.8,"{'subsample': 0.8, 'reg_lambda': 2.0, 'reg_alpha': 0.05, 'n_estimators': 950, 'min_child_weight': 5, 'max_depth': 4, 'learning_rate': 0.05, 'gamma': 0.3, 'colsample_bytree': 0.8}",0.7461866872498373,0.7437459908956177,0.7513806617410859,0.7586849208898678,0.750318469908576,0.750063346136997,0.005119949631238923,4,0.8514664451169993,0.8510874057669282,0.8514405997915191,0.8497846265406945,0.8517167011287994,0.8510991556689881,0.0006871641596730046,XGB
27.032652139663696,0.36242416855296444,0.6621038436889648,0.01633815083655941,0.8,2.0,0.05,800,1,4,0.06,0.0,0.9,"{'subsample': 0.8, 'reg_lambda': 2.0, 'reg_alpha': 0.05, 'n_estimators': 800, 'min_child_weight': 1, 'max_depth': 4, 'learning_rate': 0.06, 'gamma': 0.0, 'colsample_bytree': 0.9}",0.7436439043514746,0.7425598313104489,0.7488283440156231,0.7584053865255279,0.7516691396550054,0.749021321171616,0.005758060929752443,42,0.8545221014084946,0.8539825664435491,0.8539955388724445,0.8530994129498252,0.8540895789416526,0.8539378397231931,0.0004631793676251918,XGB
19.868786430358888,0.4639432922313191,0.6054991245269775,0.02175084732155651,0.8,2.0,0.0,650,3,3,0.04,0.1,0.8,"{'subsample': 0.8, 'reg_lambda': 2.0, 'reg_alpha': 0.0, 'n_estimators': 650, 'min_child_weight': 3, 'max_depth': 3, 'learning_rate': 0.04, 'gamma': 0.1, 'colsample_bytree': 0.8}",0.7400791853877162,0.7385409128751708,0.7463253126928039,0.7536337733722893,0.746092882382635,0.7449344133421231,0.0053554757616140185,144,0.7795221300890256,0.7795800207850996,0.7781489857782838,0.7765960012369149,0.7781515618343966,0.7783997399447441,0.0010982500490020323,XGB
22.43231773376465,0.2349587060103512,0.652779483795166,0.027527432174239124,0.8,2.0,0.1,650,1,4,0.06,0.3,0.7,"{'subsample': 0.8, 'reg_lambda': 2.0, 'reg_alpha': 0.1, 'n_estimators': 650, 'min_child_weight': 1, 'max_depth': 4, 'learning_rate': 0.06, 'gamma': 0.3, 'colsample_bytree': 0.7}",0.7445665680842917,0.7445583293779726,0.7495205054074312,0.7592092454071252,0.7510297727400201,0.7497768842033683,0.005384897513914046,14,0.8373417366864656,0.8369600944188579,0.8366729374916989,0.8358068989102556,0.8372080943481507,0.8367979523710858,0.0005455315845945342,XGB
19.074362373352052,0.40932014887061563,0.6206824302673339,0.017880954100234478,0.8,2.0,0.0,500,3,4,0.05,0.1,0.9,"{'subsample': 0.8, 'reg_lambda': 2.0, 'reg_alpha': 0.0, 'n_estimators': 500, 'min_child_weight': 3, 'max_depth': 4, 'learning_rate': 0.05, 'gamma': 0.1, 'colsample_bytree': 0.9}",0.7415357947827983,0.7402736514853888,0.7475930939888538,0.7556916871899203,0.7483545194499259,0.7466897493793774,0.0055199988294380945,125,0.8135617025935995,0.8129638754051444,0.8120377317653849,0.8111063778611622,0.8125437706476442,0.812442691654587,0.0008347169595344296,XGB
19.707340049743653,0.31029472212577625,0.6118192195892334,0.026056240162422972,0.8,4.0,0.05,500,3,4,0.04,0.0,0.8,"{'subsample': 0.8, 'reg_lambda': 4.0, 'reg_alpha': 0.05, 'n_estimators': 500, 'min_child_weight': 3, 'max_depth': 4, 'learning_rate': 0.04, 'gamma': 0.0, 'colsample_bytree': 0.8}",0.7406020781320977,0.7380862137791343,0.7465219688046543,0.754516115215762,0.7466589366660038,0.7452770625195304,0.005698828777374751,139,0.8003491778184008,0.7997319001310764,0.7993096399053399,0.7981054706968199,0.7988840635812967,0.7992760504265867,0.0007595314602897225,XGB
