mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_estimators,param_min_samples_split,param_min_samples_leaf,param_max_samples,param_max_features,param_max_depth,param_ccp_alpha,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score,model
156.8146499633789,3.662722565352807,3.1180112838745115,0.12738092872960982,700,12,8,0.8,0.04,,0.0,"{'n_estimators': 700, 'min_samples_split': 12, 'min_samples_leaf': 8, 'max_samples': 0.8, 'max_features': 0.04, 'max_depth': None, 'ccp_alpha': 0.0}",0.7260765557313305,0.7240237719305849,0.7281794012818747,0.73851396346096,0.7304946078656326,0.7294576600540765,0.005013678175352833,19,0.9922802743082477,0.9915852787550049,0.9920785433263066,0.992261987583435,0.9918078241745468,0.9920027816295083,0.00026916419058650183,RF
222.8228036403656,5.741959066143246,4.065850257873535,0.385996312439401,900,12,6,0.8,0.04,28,1e-05,"{'n_estimators': 900, 'min_samples_split': 12, 'min_samples_leaf': 6, 'max_samples': 0.8, 'max_features': 0.04, 'max_depth': 28, 'ccp_alpha': 1e-05}",0.7264512333333164,0.7235745381149778,0.7298420652766944,0.7378202417919733,0.731252290701054,0.7297880738436031,0.00482504090911794,9,0.9983675105413699,0.9983666080606568,0.9983445404308247,0.9985105373568925,0.9984215353192462,0.998402146341798,5.984244927565983e-05,RF
214.40031695365906,4.189791258997833,3.642814779281616,0.15541569366231328,900,24,12,,0.04,20,0.0,"{'n_estimators': 900, 'min_samples_split': 24, 'min_samples_leaf': 12, 'max_samples': None, 'max_features': 0.04, 'max_depth': 20, 'ccp_alpha': 0.0}",0.7267331235250243,0.7238196600208109,0.7286762424854297,0.7374384939755965,0.7302454530157712,0.7293825946045265,0.004563045272942872,21,0.977139791330653,0.9762256828930065,0.9767718524379994,0.9769320459086085,0.9762702136278341,0.9766679172396202,0.0003624833836699988,RF
179.81969585418702,4.204881568152022,3.6231725215911865,0.11465000185250133,1100,24,12,0.6,0.04,20,0.0,"{'n_estimators': 1100, 'min_samples_split': 24, 'min_samples_leaf': 12, 'max_samples': 0.6, 'max_features': 0.04, 'max_depth': 20, 'ccp_alpha': 0.0}",0.7259232627724165,0.7245912026318996,0.7296649891137523,0.7376966841560482,0.7300356824173078,0.7295823642182848,0.0045684839867917585,15,0.9441793473917226,0.9435862110634701,0.9440060795434122,0.9437174146746736,0.9437836095020142,0.9438545324350585,0.00021180131407464486,RF
169.00154662132263,2.828135354998391,2.731402540206909,0.1293019411406448,1100,48,12,0.6,0.04,20,0.0001,"{'n_estimators': 1100, 'min_samples_split': 48, 'min_samples_leaf': 12, 'max_samples': 0.6, 'max_features': 0.04, 'max_depth': 20, 'ccp_alpha': 0.0001}",0.724267262409424,0.7230868638008272,0.7272500471652414,0.736380360903329,0.7292869941209164,0.7280543056799476,0.004701206732085499,49,0.8765510539585315,0.8759291975837481,0.875506264494299,0.8746164467862775,0.8760642604271638,0.8757334446500039,0.0006504672661393226,RF
231.8297088623047,4.926019242547842,2.2451497077941895,0.05993037481359675,900,24,8,,0.04,20,0.0001,"{'n_estimators': 900, 'min_samples_split': 24, 'min_samples_leaf': 8, 'max_samples': None, 'max_features': 0.04, 'max_depth': 20, 'ccp_alpha': 0.0001}",0.7228811000712221,0.7218698396562175,0.726343923842157,0.7346224690111616,0.7280626354407274,0.726755993604297,0.004530956852616977,58,0.8945646569432442,0.8951772335728434,0.8953179179552258,0.8934421170006193,0.8940582813257218,0.8945120413595309,0.0006993314621643534,RF
169.71875562667847,2.8700462545826184,1.9627921104431152,0.1139523681750261,700,12,8,0.8,0.04,20,0.0001,"{'n_estimators': 700, 'min_samples_split': 12, 'min_samples_leaf': 8, 'max_samples': 0.8, 'max_features': 0.04, 'max_depth': 20, 'ccp_alpha': 0.0001}",0.7238212098764552,0.7221707563652418,0.727069809656382,0.7365857872006282,0.7282039985926911,0.7275703123382795,0.005002835639364592,52,0.909563233751555,0.9090896608214893,0.9099679643650245,0.9095134058164057,0.9085992984867677,0.9093467126482484,0.00046590240748610614,RF
192.80913248062134,3.5158286599067514,3.7672852516174316,0.24365495752360927,1100,24,6,0.6,0.04,,3e-05,"{'n_estimators': 1100, 'min_samples_split': 24, 'min_samples_leaf': 6, 'max_samples': 0.6, 'max_features': 0.04, 'max_depth': None, 'ccp_alpha': 3e-05}",0.7265179994830415,0.7242232342734262,0.7299418210372273,0.7379802874785206,0.729902436785829,0.7297131558116089,0.004664372273522994,11,0.9707047762517046,0.9713217339917704,0.9704671341891977,0.9710856527823062,0.9710858031903328,0.9709330200810623,0.0003055757955806155,RF
112.97154908180237,1.0388596479771532,2.363847255706787,0.107463865095585,700,12,12,0.6,0.04,20,1e-05,"{'n_estimators': 700, 'min_samples_split': 12, 'min_samples_leaf': 12, 'max_samples': 0.6, 'max_features': 0.04, 'max_depth': 20, 'ccp_alpha': 1e-05}",0.7249088618604487,0.723521455559164,0.7288884605775066,0.7371817111039727,0.7293904619134302,0.7287781902029045,0.004766784255116816,39,0.9424705791924913,0.9421528957840002,0.9420539210225298,0.9418858311305355,0.9423875209264727,0.942190149611206,0.0002145469644818003,RF
118.80024223327636,2.331799817371936,2.5028961181640623,0.1341471935131842,700,24,8,0.6,0.04,,0.0,"{'n_estimators': 700, 'min_samples_split': 24, 'min_samples_leaf': 8, 'max_samples': 0.6, 'max_features': 0.04, 'max_depth': None, 'ccp_alpha': 0.0}",0.7257890371164936,0.7235658915519102,0.7297535067994432,0.7370670052366165,0.7304428229799256,0.7293236527368778,0.004626924376520993,23,0.9653938047248434,0.9649297205891669,0.9645524902343127,0.9655964086132303,0.9649815329535063,0.9650907914230119,0.0003674548137010459,RF
